id,name,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
7266662,Private bedroom in Central District,N/A,N/A,100%,f,Minor,1,t,t,Minor,47.60423775,-122.2994468,House,Private room,2,1,1,1,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Essentials"", ""Shampoo}",,$80.00,1,$0.00,2,1125,10,98,10,10,10,9,9,10,f,flexible,f,f,1,1.94
9095510,All you need in Capitol Hill - 4pax,within an hour,100%,100%,f,Minor,2,t,t,Minor,47.61818758,-122.3019211,House,Private room,4,1,1,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Laptop Friendly Workspace}",,$109.00,1,$0.00,1,1125,0,,,,,,,,f,flexible,f,f,2,
7401854,Quiet and beautiful House,within an hour,100%,100%,f,Minor,2,t,f,Minor,47.60888015,-122.2987123,House,Entire home/apt,2,1,1,1,Pull-out Sofa,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials}",,$95.00,1,$0.00,1,1125,8,94,10,10,9,10,9,9,f,flexible,f,f,2,1.75
5174876,Charming Private Studio in Seattle,within a few hours,100%,100%,t,Minor,1,t,f,Minor,47.61433214,-122.3013293,House,Entire home/apt,2,1,0,1,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets live on this property"", ""Dog(s)"", ""Heating"", ""Family/Kid Friendly"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer}",,$85.00,2,$15.00,1,30,54,98,10,10,10,10,9,10,f,flexible,f,f,1,5.38
1256883,NEW! - Capitol Hill Apt 1100 sq ft,within an hour,90%,100%,f,Minor,3,t,t,Minor,47.61481815,-122.3003435,Apartment,Entire home/apt,6,1,2,4,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Pets Allowed"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo"", ""Laptop Friendly Workspace}",,$99.00,4,$0.00,1,365,66,89,9,9,9,10,9,9,f,strict,f,f,3,2.19
8072850,Artist's Garden Studio,N/A,N/A,N/A,f,Minor,1,t,t,Minor,47.60921741,-122.3025701,House,Private room,2,1,1,1,Real Bed,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets live on this property"", ""Cat(s)"", ""Indoor Fireplace"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""First Aid Kit"", ""Shampoo}",,$90.00,2,$10.00,2,14,2,100,10,9,10,10,10,10,f,moderate,f,f,1,0.5
6706377,Private Cottage,within a day,67%,100%,f,Minor,1,t,t,Minor,47.60846512,-122.2968542,House,Entire home/apt,4,1.5,1,2,Real Bed,"{TV"", ""Cable TV"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$73.00,2,$50.00,2,30,6,92,10,9,10,10,9,10,f,moderate,f,f,1,0.94
9738522,House of Suffrage: 5 bed sleeps 15!,within an hour,96%,100%,t,Minor,10,t,t,Minor,47.61215749,-122.3011966,House,Entire home/apt,15,3,5,9,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$400.00,11,$25.00,2,1125,0,,,,,,,,f,strict,f,f,10,
2995996,The Green House in Madison Valley,within an hour,100%,100%,f,Minor,3,t,t,Minor,47.62013918,-122.2963572,House,Entire home/apt,6,2,2,2,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Heating"", ""Family/Kid Friendly"", ""Suitable for Events"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$170.00,3,$25.00,4,365,27,96,10,9,10,10,10,9,f,flexible,f,f,3,1.49
6674408,Contemporary Urban - Guest Bedroom,within an hour,100%,100%,t,Minor,2,t,t,Minor,47.61532061,-122.30176,House,Private room,2,1.5,1,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Free Parking on Premises"", ""Breakfast"", ""Indoor Fireplace"", ""Buzzer/Wireless Intercom"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Essentials"", ""Shampoo}",,$48.00,2,$0.00,1,1125,45,99,10,10,10,10,10,10,t,flexible,f,f,2,6.43
6801095,Relaxing & Modern & Easy Access,within a day,50%,100%,f,Minor,1,t,t,Minor,47.62022332,-122.2985775,Townhouse,Private room,2,2,1,1,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Pets live on this property"", ""Dog(s)"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials}",,$90.00,1,$0.00,1,1125,8,98,10,10,10,10,10,9,f,moderate,f,f,1,1.64
143704,"Private 1BR, Pkg, 5% to Charity",within an hour,100%,100%,f,Minor,1,t,f,Minor,47.61231304,-122.2982522,House,Entire home/apt,3,1,1,2,Real Bed,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$82.00,2,$30.00,3,60,181,95,9,10,10,10,9,9,f,moderate,t,t,1,3.29
9258305,"Cozy, Dog Friendly Home",within a day,100%,N/A,f,Madrona,1,t,f,Madrona,47.61871017,-122.2964238,House,Entire home/apt,4,1,2,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Pets live on this property"", ""Dog(s)"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""24-Hour Check-in"", ""Hangers"", ""Iron"", ""Laptop Friendly Workspace}",,$250.00,1,$0.00,2,1125,0,,,,,,,,f,flexible,f,f,1,
3727017,Charming 2bd Craftsman,N/A,N/A,N/A,f,Minor,1,t,t,Minor,47.61518001,-122.3016135,House,Entire home/apt,4,1,2,2,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets live on this property"", ""Cat(s)"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Essentials"", ""Shampoo}",,$199.00,4,$35.00,2,1125,3,100,10,9,10,10,9,9,f,strict,f,f,1,0.19
789966,Cute 1BR in Madison Valley!,within a day,100%,100%,f,Minor,1,t,t,Minor,47.6128511,-122.2996815,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials}",,$105.00,2,$25.00,2,7,56,96,10,10,10,10,9,9,f,moderate,f,t,1,1.6
6864319,Beautiful Craftsman House,within a day,50%,N/A,f,Minor,2,t,t,Minor,47.61323754,-122.2976686,House,Entire home/apt,8,2,2,2,Real Bed,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Essentials}",,$250.00,4,$50.00,1,1125,1,80,8,6,10,10,8,4,f,flexible,f,f,2,0.22
1539463,Private room/bath - Madrona/Seattle,within a few hours,100%,100%,t,Madrona,1,t,t,Madrona,47.61398129,-122.2967398,House,Private room,2,1,1,1,Real Bed,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Hot Tub"", ""Indoor Fireplace"", ""Buzzer/Wireless Intercom"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$75.00,1,$15.00,2,180,30,98,10,10,10,10,10,10,f,moderate,f,f,1,1.1
9591787,Wall Street: Luxury 3 bed/2.5 bath,within an hour,96%,100%,t,Minor,10,t,t,Minor,47.61893324,-122.2998512,Townhouse,Entire home/apt,9,2.5,3,6,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Free Parking on Premises"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$250.00,7,$25.00,1,1125,0,,,,,,,,f,strict,f,f,10,
10279830,Central District 2 BR with parking,N/A,N/A,N/A,f,Minor,1,t,t,Minor,47.61118873,-122.3007846,House,Entire home/apt,5,1,2,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Pets live on this property"", ""Dog(s)"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Iron"", ""Laptop Friendly Workspace}",,$175.00,5,$0.00,2,28,0,,,,,,,,f,moderate,f,f,1,
1956553,Urban Farm & Solar-Powered Home,within a day,100%,N/A,f,Minor,1,t,t,Minor,47.61662263,-122.298606,House,Entire home/apt,3,1,1,1,Real Bed,"{Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$95.00,2,$15.00,2,1125,54,96,10,9,10,10,9,10,f,strict,f,f,1,2.41
7396508,"TL ""Vermont"": newly renovated 1 bed",within an hour,96%,100%,t,Minor,10,t,t,Minor,47.62088255,-122.2977449,Condominium,Entire home/apt,4,1,1,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Free Parking on Premises"", ""Buzzer/Wireless Intercom"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$150.00,2,$25.00,2,1125,10,98,10,10,10,10,10,10,f,strict,f,f,10,2.19
6272065,Cosy Central District room,N/A,N/A,N/A,f,Minor,1,t,t,Minor,47.61297673,-122.3014731,House,Private room,2,1,1,1,Real Bed,"{Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets live on this property"", ""Cat(s)"", ""Indoor Fireplace"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Fire Extinguisher"", ""Essentials}",,$65.00,1,$10.00,1,1125,12,90,9,8,10,10,9,9,f,moderate,f,f,1,1.6
7072218,"Cozy, Modern 1BR in Capitol Hill",within a few hours,100%,100%,f,Minor,1,t,t,Minor,47.61379617,-122.3007285,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo}",,$120.00,1,$0.00,1,1125,8,100,10,10,10,10,9,10,f,flexible,f,f,1,1.36
7075948,Modern townhome  in great location,within a day,100%,N/A,f,Minor,1,t,t,Minor,47.61942863,-122.2982765,Townhouse,Entire home/apt,5,1.5,2,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials}",,$300.00,1,$0.00,3,1125,1,100,10,10,10,10,10,8,f,strict,f,f,1,0.23
7543458,Charming 1 bedrm in Central Seattle,within an hour,100%,100%,t,Minor,3,t,t,Minor,47.61119778,-122.3010867,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Pets Allowed"", ""Heating"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo}",,$89.00,0,$0.00,1,1125,25,98,10,10,10,10,10,10,f,flexible,f,f,3,5.32
3769336,Cozy one bedroom Garden Cottage,within a day,78%,100%,f,Minor,1,t,t,Minor,47.6182221,-122.2985362,House,Entire home/apt,2,1,1,1,Real Bed,"{Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Pets live on this property"", ""Dog(s)"", ""Cat(s)"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$109.00,1,$0.00,3,360,46,95,10,10,10,10,9,10,f,moderate,f,f,1,2.77
8666707,Mid-Century Mdrn by Famous Archit.,within a few hours,100%,100%,f,Minor,1,t,t,Minor,47.61049873,-122.2972573,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{Wireless Internet"", ""Air Conditioning"", ""Wheelchair Accessible"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Fire Extinguisher"", ""Essentials}",,$75.00,1,$0.00,3,1125,1,100,10,10,10,10,10,10,f,moderate,f,f,1,0.64
7205443,Stylish Central District 2 Bedroom,within an hour,90%,100%,f,Minor,3,t,t,Minor,47.6101556,-122.3024077,Apartment,Entire home/apt,6,1,2,3,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo"", ""Laptop Friendly Workspace}",,$99.00,4,$10.00,1,1125,10,84,9,9,9,9,8,8,f,strict,f,f,3,1.69
193371,New Convenient E Capitol Hill House,within an hour,100%,100%,f,Minor,5,t,t,Minor,47.62233688,-122.2974357,House,Entire home/apt,5,2.5,3,3,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Indoor Fireplace"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron}",,$150.00,4,$25.00,1,14,25,97,10,10,10,10,10,9,f,strict,f,f,3,0.62
9957555,Charming Central Seattle House,within a few hours,100%,100%,f,Minor,1,t,t,Minor,47.60952299,-122.2986581,House,Entire home/apt,6,1.5,3,4,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$175.00,4,$15.00,1,1125,2,100,10,10,10,10,9,9,f,strict,f,f,1,2
6795678,Stylish & Cozy Apt in Urban Seattle,within an hour,100%,100%,t,Minor,1,t,t,Minor,47.60810282,-122.2970611,House,Entire home/apt,4,1,1,2,Real Bed,"{Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Laptop Friendly Workspace}",,$120.00,2,$10.00,2,10,27,98,10,10,10,10,9,9,f,moderate,f,f,1,4.11
9300972,Chic Luxurious Room Near Cap Hill,within a few hours,100%,100%,f,Minor,2,t,t,,47.61847456,-122.2986787,Apartment,Private room,2,1,1,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$45.00,1,$10.00,1,1125,1,100,10,8,10,10,8,10,f,flexible,f,f,2,1
8047522,The Chalet: Modern 2 bed craftsman,within an hour,96%,100%,t,Minor,10,t,t,Minor,47.61710244,-122.2965592,Townhouse,Entire home/apt,7,1.5,2,5,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$150.00,4,$25.00,2,1125,4,100,10,10,10,10,10,10,f,strict,f,f,10,1.01
9457328,Central located Garden Apartment,within a few hours,100%,100%,f,,1,t,t,,47.6104028,-122.3003326,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets live on this property"", ""Dog(s)"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Laptop Friendly Workspace}",,$95.00,1,$0.00,2,30,0,,,,,,,,f,moderate,f,f,1,
6576006,Modern Townhouse near Capitol Hill,within a few hours,100%,100%,f,Minor,2,t,t,Minor,47.61916109,-122.2986551,Townhouse,Private room,2,1.5,1,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Indoor Fireplace"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron}",,$50.00,0,$10.00,1,10,12,98,10,10,10,10,10,10,f,flexible,f,f,2,7.2
7971334,Quiet artsy bedroom near everything,within a few hours,100%,100%,f,Minor,1,t,t,Minor,47.6172088,-122.3017538,House,Private room,2,1,1,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Indoor Fireplace"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$129.00,1,$10.00,1,3,28,88,9,9,10,10,9,9,f,flexible,f,f,1,6.22
1984962,Discounted Monthly RATES Jan & Feb,within a few hours,100%,100%,f,Magnolia,6,t,t,Minor,47.6128668,-122.2984791,House,Entire home/apt,6,3.5,3,3,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer}",1800,$295.00,1,$0.00,1,1125,22,96,9,10,10,10,9,9,f,strict,t,t,4,1.07
9292039,Large 1BR Apt Central Dist/Cap Hill,within an hour,90%,100%,f,Minor,3,t,t,Minor,47.61560788,-122.301896,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Pets Allowed"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Safety Card"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Iron"", ""Laptop Friendly Workspace}",,$99.00,1,$0.00,1,1125,1,100,10,10,10,10,10,10,f,strict,f,f,3,0.77
6661617,Brand New Townhouse w/Rooftop Deck!,within a few hours,90%,100%,f,,1,t,f,,47.6174257,-122.3009016,House,Entire home/apt,6,2.5,2,3,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets Allowed"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$175.00,6,$0.00,2,1125,17,95,10,10,10,10,10,9,f,strict,f,f,1,2.52
8848854,Entire House Close to Downtown & UW,within an hour,100%,100%,f,Minor,1,t,t,Minor,47.60881884,-122.3007355,House,Entire home/apt,5,2,2,3,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Free Parking on Premises"", ""Pets Allowed"", ""Pets live on this property"", ""Dog(s)"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo}",,$150.00,6,$25.00,1,1125,1,80,10,10,10,10,8,8,f,flexible,f,f,1,0.77
3251069,Madrona Basement Walk-Out Suite,within a day,50%,N/A,f,Minor,2,t,t,Minor,47.61294386,-122.2985568,House,Private room,2,1,1,1,Real Bed,"{Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Heating"", ""Smoke Detector"", ""Fire Extinguisher}",,$109.00,1,$0.00,1,1125,6,100,10,10,10,10,10,10,f,flexible,f,f,2,0.32
4111137,Central District's Central Digs,within an hour,100%,100%,f,Minor,1,t,t,Minor,47.61837466,-122.2977052,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV"", ""Cable TV"", ""Internet"", ""Wireless Internet"", ""Wheelchair Accessible"", ""Kitchen"", ""Free Parking on Premises"", ""Indoor Fireplace"", ""Heating"", ""Family/Kid Friendly"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""Essentials"", ""Shampoo}",,$85.00,2,$5.00,2,7,15,95,10,9,10,10,10,10,f,moderate,f,f,1,1.28
4760472,"1BD Apt near Downtown, UW, Cap Hill",within an hour,90%,100%,f,Minor,1,t,t,Minor,47.61027136,-122.3018688,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV"", ""Internet"", ""Wireless Internet"", ""Kitchen"", ""Free Parking on Premises"", ""Pets live on this property"", ""Cat(s)"", ""Other pet(s)"", ""Heating"", ""Washer"", ""Dryer"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Safety Card"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$80.00,2,$5.00,2,40,35,94,10,10,10,10,9,9,f,moderate,f,f,1,3.58
8968925,Modern large home close to downtown,a few days or more,40%,100%,f,,1,t,t,,47.61596816,-122.2982173,House,Private room,4,2.5,1,2,Real Bed,{},,$115.00,1,$0.00,1,1125,0,,,,,,,,f,flexible,f,f,1,
3293438,1BR apt in cute 1904 Victorian,within an hour,100%,100%,f,Minor,1,t,t,Minor,47.60279528,-122.3016744,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV"", ""Cable TV"", ""Wireless Internet"", ""Air Conditioning"", ""Kitchen"", ""Breakfast"", ""Hot Tub"", ""Heating"", ""Smoke Detector"", ""Carbon Monoxide Detector"", ""First Aid Kit"", ""Fire Extinguisher"", ""Essentials"", ""Shampoo"", ""24-Hour Check-in"", ""Hangers"", ""Hair Dryer"", ""Iron"", ""Laptop Friendly Workspace}",,$85.00,1,$10.00,2,14,88,98,10,10,10,10,9,10,f,moderate,f,f,1,4.63
